delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,shipment_uid,expected_transit_hours,actual_transit_hours,effective_speed_kmh,sla_variance_hours,is_anomaly_iso,delivery_cost_capped,actual_transit_hours_capped,cost_per_km,cost_per_kg,is_ev,is_adverse_weather,carrier_baseline_reliability,log_delivery_cost,log_distance_km,target_delayed_binary,target_failed_binary,distance_km_standardized,distance_km_minmax,distance_km_robust,package_weight_kg_standardized,package_weight_kg_minmax,package_weight_kg_robust,delivery_cost_standardized,delivery_cost_minmax,delivery_cost_robust,actual_transit_hours_standardized,actual_transit_hours_minmax,actual_transit_hours_robust,cost_per_km_standardized,cost_per_km_minmax,cost_per_km_robust
24593.0,fedex,groceries,truck,standard,north,hot,263.5,21.4,00:00.0,00:00.0,no,delivered,5,1381.7,DEL-IND-24593,72.0,8.91,29.57,-63.09,False,1381.7,8.91,5.24,64.57,0,0,0.87,7.2318,5.5778,0,0,1.309,0.8855,0.755,-0.2607,0.4244,-0.1499,1.186,0.8367,0.6882,-0.0626,0.2355,0.1701,-0.36,0.0035,-0.4662
24594.0,ecom express,documents,truck,same day,north,foggy,51.5,17.63,00:00.0,00:00.0,no,delivered,4,410.39,DEL-IND-24594,8.0,3.3,15.61,-4.7,False,410.39,3.3,7.97,23.28,0,1,0.79,6.0195,3.9608,0,0,-1.1445,0.1632,-0.6678,-0.5231,0.3472,-0.3008,-1.0433,0.2048,-0.6119,-0.8809,0.0857,-0.4792,0.1856,0.0434,2.0793
24595.0,ecom express,documents,scooter,same day,south,cold,158.9,13.18,00:00.0,00:00.0,no,delivered,4,934.04,DEL-IND-24595,8.0,6.39,24.87,-1.61,False,934.04,6.39,5.88,70.87,0,0,0.79,6.8406,5.0745,0,0,0.0985,0.5291,0.053,-0.8328,0.2561,-0.479,0.1586,0.5454,0.089,-0.4302,0.1682,-0.1215,-0.2321,0.0128,0.1305
24596.0,delhivery,pharmacy,truck,express,east,stormy,142.7,33.91,00:00.0,00:00.0,yes,delayed,3,865.23,DEL-IND-24596,18.0,21.73,6.57,3.73,False,865.23,21.73,6.06,25.52,0,1,0.88,6.7642,4.9677,1,0,-0.089,0.4739,-0.0557,0.61,0.6805,0.3509,0.0007,0.5007,-0.0031,1.8074,0.5777,1.6539,-0.1961,0.0155,0.2984
24597.0,dhl,clothing,scooter,standard,east,stormy,65.7,46.8,00:00.0,00:00.0,no,delivered,5,468.9,DEL-IND-24597,72.0,4.47,14.7,-67.53,False,468.9,4.47,7.14,10.02,0,1,0.85,6.1525,4.2002,0,0,-0.9801,0.2116,-0.5725,1.5071,0.9443,0.8669,-0.909,0.2428,-0.5336,-0.7102,0.1169,-0.3438,0.0197,0.0312,1.3054
24598.0,blue dart,clothing,ev van,two day,east,cold,72.7,14.76,00:00.0,00:00.0,no,delivered,4,407.78,DEL-IND-24598,48.0,3.61,20.14,-44.39,False,407.78,3.61,5.61,27.63,1,0,0.86,6.0132,4.3,0,0,-0.8991,0.2354,-0.5255,-0.7228,0.2884,-0.4157,-1.0493,0.2031,-0.6154,-0.8357,0.094,-0.4433,-0.286,0.0089,-0.1212
24599.0,fedex,automobile parts,bike,two day,central,hot,296.7,10.15,00:00.0,00:00.0,no,delivered,4,1513.95,DEL-IND-24599,48.0,10.55,28.12,-37.45,False,1513.95,10.55,5.1,149.16,0,0,0.87,7.3231,5.6961,0,0,1.6932,0.9986,0.9779,-1.0437,0.1941,-0.6003,1.4896,0.9227,0.8652,0.1766,0.2792,0.36,-0.388,0.0015,-0.5967
24600.0,blue dart,electronics,bike,two day,central,hot,246.5,22.88,00:00.0,00:00.0,no,delivered,4,1301.14,DEL-IND-24600,48.0,8.25,29.88,-39.75,False,1301.14,8.25,5.28,56.87,0,0,0.86,7.1718,5.5114,0,0,1.1123,0.8276,0.6409,-0.1577,0.4547,-0.0907,1.0011,0.7843,0.5804,-0.1589,0.2178,0.0937,-0.352,0.0041,-0.4289
24601.0,fedex,cosmetics,ev bike,two day,south,cold,118.2,20.37,00:00.0,00:00.0,no,delivered,3,652.11,DEL-IND-24601,48.0,5.27,22.43,-42.73,False,652.11,5.27,5.52,32.01,1,0,0.87,6.4817,4.7808,0,0,-0.3725,0.3905,-0.2201,-0.3324,0.4033,-0.1912,-0.4885,0.362,-0.2883,-0.5935,0.1383,-0.2512,-0.304,0.0076,-0.2051
24602.0,blue dart,documents,ev bike,two day,north,clear,62.1,37.59,00:00.0,00:00.0,no,delivered,5,423.27,DEL-IND-24602,48.0,2.88,21.56,-45.12,False,423.27,2.88,6.82,11.26,1,0,0.86,6.0504,4.1447,0,0,-1.0218,0.1993,-0.5966,0.8661,0.7558,0.4982,-1.0137,0.2131,-0.5946,-0.9421,0.0745,-0.5278,-0.0442,0.0266,1.007
24603.0,shadowfax,documents,truck,two day,west,rainy,102.6,2.69,00:00.0,00:00.0,no,delivered,3,521.07,DEL-IND-24603,48.0,3.95,25.97,-44.05,False,521.07,3.95,5.08,193.71,0,1,0.8,6.2578,4.6405,0,0,-0.5531,0.3373,-0.3248,-1.5629,0.0414,-0.8989,-0.7892,0.2768,-0.4637,-0.7861,0.103,-0.4039,-0.392,0.0012,-0.6154
24604.0,fedex,groceries,truck,standard,north,foggy,97.1,26.75,00:00.0,00:00.0,no,delivered,5,565.75,DEL-IND-24604,72.0,5.23,18.57,-66.77,False,565.75,5.23,5.83,21.15,0,1,0.87,6.3399,4.586,0,0,-0.6167,0.3186,-0.3617,0.1116,0.5339,0.0643,-0.6867,0.3058,-0.4039,-0.5994,0.1372,-0.2558,-0.2421,0.0121,0.0839
24605.0,ecom express,groceries,bike,two day,west,clear,255.3,46.4,00:00.0,00:00.0,no,delivered,3,1415.7,DEL-IND-24605,48.0,10.68,23.9,-37.32,False,1415.7,10.68,5.55,30.51,0,0,0.79,7.2561,5.5463,0,0,1.2141,0.8576,0.7,1.4792,0.9361,0.8509,1.2641,0.8588,0.7337,0.1956,0.2827,0.375,-0.298,0.008,-0.1772
24606.0,amazon logistics,cosmetics,ev van,same day,north,rainy,96.8,49.12,00:00.0,00:00.0,no,delivered,5,731.36,DEL-IND-24606,8.0,3.99,24.26,-4.01,False,731.36,3.99,7.56,14.89,1,1,0.84,6.5963,4.5829,0,0,-0.6202,0.3175,-0.3638,1.6685,0.9918,0.9598,-0.3066,0.4136,-0.1823,-0.7802,0.1041,-0.3993,0.1037,0.0374,1.697
24607.0,shadowfax,fragile items,ev van,standard,north,stormy,177.6,18.98,00:00.0,00:00.0,no,delivered,3,944.94,DEL-IND-24607,72.0,7.61,23.34,-64.39,False,944.94,7.61,5.32,49.79,1,1,0.8,6.8522,5.1851,0,0,0.3149,0.5928,0.1785,-0.4291,0.3748,-0.2468,0.1836,0.5525,0.1036,-0.2522,0.2007,0.0197,-0.344,0.0047,-0.3916
24608.0,fedex,groceries,scooter,standard,west,clear,267.8,0.67,00:00.0,00:00.0,no,delivered,4,1339.72,DEL-IND-24608,72.0,10.43,25.68,-61.57,False,1339.72,10.43,5.0,1999.58,0,0,0.87,7.201,5.594,0,0,1.3588,0.9002,0.7839,-1.7035,0.0,-0.9798,1.0897,0.8094,0.632,0.1591,0.276,0.3461,-0.4079,0.0,-0.69
24609.0,xpressbees,clothing,bike,express,west,cold,186.6,36.49,00:00.0,00:00.0,no,delivered,4,1092.47,DEL-IND-24609,18.0,7.18,25.99,-10.82,False,1092.47,7.18,5.85,29.94,0,0,0.76,6.9971,5.2343,0,0,0.4191,0.6235,0.2389,0.7895,0.7333,0.4542,0.5222,0.6485,0.3011,-0.3149,0.1893,-0.0301,-0.2381,0.0124,0.1026
24610.0,xpressbees,electronics,truck,same day,south,hot,287.1,12.4,00:00.0,00:00.0,yes,delayed,2,1572.7,DEL-IND-24610,8.0,27.06,10.61,19.06,False,1572.7,27.06,5.48,126.83,0,0,0.76,7.3612,5.6633,1,0,1.5821,0.9659,0.9134,-0.8871,0.2401,-0.5102,1.6244,0.961,0.9439,2.5849,0.72,2.2708,-0.312,0.007,-0.2424
24611.0,blue dart,cosmetics,scooter,two day,south,foggy,11.1,31.66,00:00.0,00:00.0,no,delivered,5,150.48,DEL-IND-24611,48.0,1.75,6.34,-46.25,False,150.48,1.75,13.56,4.75,0,1,0.86,5.0205,2.4932,0,0,-1.612,0.0256,-0.9389,0.4534,0.6344,0.2608,-1.6398,0.0357,-0.9598,-1.107,0.0443,-0.6586,1.3027,0.125,7.2914
24612.0,dhl,automobile parts,bike,two day,north,hot,287.1,23.74,00:00.0,00:00.0,no,delivered,4,1506.72,DEL-IND-24612,48.0,9.81,29.27,-38.19,False,1506.72,9.81,5.25,63.47,0,0,0.85,7.3184,5.6633,0,0,1.5821,0.9659,0.9134,-0.0978,0.4723,-0.0562,1.473,0.918,0.8555,0.0687,0.2595,0.2743,-0.358,0.0037,-0.4569
24613.0,ecom express,electronics,bike,two day,central,rainy,285.2,30.97,00:00.0,00:00.0,no,delivered,4,1518.91,DEL-IND-24613,48.0,12.94,22.04,-35.06,False,1518.91,12.94,5.33,49.04,0,1,0.79,7.3264,5.6567,0,0,1.5602,0.9595,0.9007,0.4053,0.6203,0.2332,1.5009,0.926,0.8719,0.5252,0.343,0.6366,-0.342,0.0048,-0.3823
24614.0,ekart,pharmacy,truck,same day,central,foggy,153.3,17.58,00:00.0,00:00.0,no,delivered,5,919.24,DEL-IND-24614,8.0,5.44,28.18,-2.56,False,919.24,5.44,6.0,52.29,0,1,0.82,6.8246,5.0389,0,0,0.0337,0.5101,0.0154,-0.5266,0.3462,-0.3028,0.1246,0.5358,0.0692,-0.5687,0.1428,-0.2315,-0.2081,0.0146,0.2424
24615.0,delhivery,clothing,van,standard,north,hot,262.3,4.09,00:00.0,00:00.0,no,delivered,5,1323.77,DEL-IND-24615,72.0,7.78,33.71,-64.22,False,1323.77,7.78,5.05,323.66,0,0,0.88,7.189,5.5733,0,0,1.2951,0.8814,0.747,-1.4654,0.07,-0.8429,1.0531,0.799,0.6107,-0.2274,0.2053,0.0394,-0.398,0.0007,-0.6434
24616.0,amazon logistics,clothing,ev bike,two day,west,foggy,278.8,47.74,00:00.0,00:00.0,no,delivered,5,1537.22,DEL-IND-24616,48.0,12.67,22.0,-35.33,False,1537.22,12.67,5.51,32.2,1,1,0.84,7.3384,5.6341,0,0,1.4861,0.9376,0.8577,1.5725,0.9636,0.9045,1.543,0.9379,0.8964,0.4859,0.3358,0.6053,-0.306,0.0074,-0.2145
24617.0,ecom express,fragile items,scooter,express,central,stormy,278.6,43.7,00:00.0,00:00.0,yes,delayed,3,1574.1,DEL-IND-24617,18.0,21.79,12.79,3.79,False,1574.1,21.79,5.65,36.02,0,1,0.79,7.3621,5.6334,1,0,1.4838,0.937,0.8564,1.2913,0.8809,0.7428,1.6276,0.9619,0.9457,1.8161,0.5793,1.6609,-0.278,0.0095,-0.0839
24618.0,shadowfax,documents,truck,express,central,foggy,204.0,36.66,00:00.0,00:00.0,no,delivered,3,1179.98,DEL-IND-24618,18.0,5.71,35.73,-12.29,False,1179.98,5.71,5.78,32.19,0,1,0.8,7.0741,5.323,0,0,0.6204,0.6828,0.3557,0.8014,0.7367,0.461,0.723,0.7054,0.4182,-0.5293,0.15,-0.2002,-0.2521,0.0114,0.0373
24619.0,shadowfax,documents,scooter,same day,east,cold,272.6,10.88,00:00.0,00:00.0,no,delivered,3,1495.64,DEL-IND-24619,8.0,11.01,24.76,3.01,False,1495.64,11.01,5.49,137.47,0,0,0.8,7.311,5.6117,0,0,1.4143,0.9165,0.8161,-0.9929,0.209,-0.5711,1.4475,0.9108,0.8407,0.2437,0.2915,0.4132,-0.31,0.0072,-0.2331
24620.0,dhl,clothing,truck,express,north,cold,57.6,45.34,00:00.0,00:00.0,yes,delayed,2,474.02,DEL-IND-24620,18.0,9.54,6.04,-8.46,False,474.02,9.54,8.23,10.45,0,0,0.85,6.1634,4.0707,1,0,-1.0739,0.184,-0.6268,1.4055,0.9144,0.8084,-0.8972,0.2462,-0.5267,0.0293,0.2523,0.2431,0.2375,0.0472,2.3217
24621.0,dhl,automobile parts,ev bike,same day,east,foggy,165.8,9.04,00:00.0,00:00.0,no,delivered,3,956.12,DEL-IND-24621,8.0,6.98,23.75,-1.02,False,956.12,6.98,5.77,105.77,1,1,0.85,6.8639,5.1168,0,0,0.1783,0.5526,0.0993,-1.1209,0.1713,-0.6447,0.2093,0.5598,0.1186,-0.3441,0.1839,-0.0532,-0.2541,0.0112,0.028
24622.0,ecom express,automobile parts,van,two day,south,rainy,272.9,18.79,00:00.0,00:00.0,no,delivered,3,1420.87,DEL-IND-24622,48.0,10.8,25.27,-37.2,False,1420.87,10.8,5.21,75.62,0,1,0.79,7.2597,5.6128,0,0,1.4178,0.9175,0.8181,-0.4424,0.3709,-0.2544,1.2759,0.8622,0.7406,0.2131,0.2859,0.3889,-0.366,0.0031,-0.4942
24623.0,amazon logistics,automobile parts,ev van,express,south,rainy,297.1,46.25,00:00.0,00:00.0,yes,failed,1,1632.7206,DEL-IND-24623,18.0,23.66,12.56,5.66,True,1632.720006,23.66,5.5,35.3,1,1,0.84,7.3986,5.6974,1,1,1.6979,1.0,0.9805,1.4688,0.9331,0.8449,1.7622,1.0,1.0242,2.0889,0.6292,1.8773,-0.308,0.0073,-0.2238
24624.0,fedex,documents,truck,express,west,rainy,259.7,17.72,00:00.0,00:00.0,yes,delayed,2,1401.66,DEL-IND-24624,18.0,28.09,9.25,10.09,False,1401.66,28.09,5.4,79.1,0,1,0.87,7.2461,5.5634,1,0,1.265,0.8726,0.7295,-0.5168,0.349,-0.2972,1.2318,0.8497,0.7149,2.7351,0.7475,2.39,-0.328,0.0058,-0.317
24625.0,ekart,clothing,scooter,two day,east,stormy,12.0,1.98,00:00.0,00:00.0,no,delivered,4,95.6674,DEL-IND-24625,48.0,0.87,13.79,-47.13,False,95.669974,0.87,7.97,48.32,0,1,0.82,4.5713,2.5649,0,0,-1.6016,0.0286,-0.9329,-1.6123,0.0268,-0.9273,-1.7656,0.0,-1.0331,-1.2353,0.0208,-0.7604,0.1856,0.0434,2.0793
24626.0,blue dart,automobile parts,ev van,standard,north,cold,297.1,32.98,00:00.0,00:00.0,no,delivered,4,1597.94,DEL-IND-24626,72.0,8.09,36.72,-63.91,False,1597.94,8.09,5.38,48.45,1,0,0.86,7.3771,5.6974,0,0,1.6979,1.0,0.9805,0.5452,0.6614,0.3137,1.6823,0.9774,0.9776,-0.1822,0.2136,0.0752,-0.332,0.0055,-0.3357
24627.0,delhivery,pharmacy,van,two day,west,cold,236.7,38.76,00:00.0,00:00.0,no,delivered,4,1299.78,DEL-IND-24627,48.0,6.88,34.4,-41.12,False,1299.78,6.88,5.49,33.53,0,0,0.88,7.1707,5.471,0,0,0.9989,0.7942,0.5752,0.9475,0.7797,0.545,0.998,0.7834,0.5786,-0.3587,0.1813,-0.0648,-0.31,0.0072,-0.2331
24628.0,fedex,documents,ev bike,express,central,stormy,289.1,22.07,00:00.0,00:00.0,yes,delayed,2,1561.71,DEL-IND-24628,18.0,23.38,12.37,5.38,False,1561.71,23.38,5.4,70.76,1,1,0.87,7.3542,5.6702,1,0,1.6053,0.9727,0.9268,-0.2141,0.4381,-0.1231,1.5992,0.9538,0.9291,2.0481,0.6217,1.8449,-0.328,0.0058,-0.317
24629.0,fedex,electronics,van,two day,north,stormy,216.8,37.79,00:00.0,00:00.0,no,delivered,5,1197.37,DEL-IND-24629,48.0,11.33,19.14,-36.67,False,1197.37,11.33,5.52,31.68,0,1,0.87,7.0887,5.3836,0,0,0.7686,0.7264,0.4416,0.88,0.7599,0.5062,0.763,0.7168,0.4415,0.2904,0.3001,0.4502,-0.304,0.0076,-0.2051
24630.0,xpressbees,fragile items,bike,two day,central,clear,39.1,33.62,00:00.0,00:00.0,no,delivered,4,296.36,DEL-IND-24630,48.0,1.23,31.79,-46.77,False,296.36,1.23,7.58,8.81,0,0,0.76,5.6949,3.6914,0,0,-1.288,0.121,-0.751,0.5898,0.6745,0.3393,-1.305,0.1306,-0.7645,-1.1828,0.0304,-0.7188,0.1077,0.0377,1.7156
24631.0,amazon logistics,fragile items,truck,standard,north,foggy,246.4,14.9,00:00.0,00:00.0,no,delivered,5,1276.7,DEL-IND-24631,72.0,7.48,32.94,-64.52,False,1276.7,7.48,5.18,85.68,0,1,0.84,7.1528,5.511,0,0,1.1111,0.8273,0.6403,-0.7131,0.2913,-0.4101,0.945,0.7684,0.5477,-0.2712,0.1973,0.0046,-0.372,0.0026,-0.5221
24632.0,dhl,electronics,truck,same day,east,hot,154.9,10.51,00:00.0,00:00.0,no,delivered,4,906.03,DEL-IND-24632,8.0,6.75,22.95,-1.25,False,906.03,6.75,5.85,86.21,0,0,0.85,6.8102,5.0492,0,0,0.0522,0.5155,0.0262,-1.0186,0.2014,-0.5859,0.0943,0.5272,0.0515,-0.3776,0.1778,-0.0799,-0.2381,0.0124,0.1026
24633.0,blue dart,furniture,ev bike,express,north,stormy,95.9,26.13,00:00.0,00:00.0,yes,delayed,2,607.89,DEL-IND-24633,18.0,21.51,4.46,3.51,False,607.89,21.51,6.34,23.26,1,1,0.86,6.4116,4.5737,1,0,-0.6306,0.3145,-0.3698,0.0685,0.5212,0.0394,-0.59,0.3332,-0.3475,1.7753,0.5718,1.6285,-0.1402,0.0196,0.5594
24634.0,amazon logistics,furniture,ev bike,standard,central,stormy,14.8,15.22,00:00.0,00:00.0,no,delivered,4,119.66,DEL-IND-24634,72.0,0.88,16.82,-71.12,False,119.66,0.88,8.09,7.86,1,1,0.84,4.793,2.76,0,0,-1.5692,0.0382,-0.9141,-0.6908,0.2979,-0.3973,-1.7105,0.0156,-1.001,-1.2339,0.0211,-0.7593,0.2096,0.0451,2.1911
24635.0,xpressbees,furniture,ev bike,same day,west,stormy,60.4,29.8,00:00.0,00:00.0,no,delivered,4,491.4,DEL-IND-24635,8.0,3.55,17.01,-4.45,False,491.4,3.55,8.14,16.49,1,1,0.76,6.1993,4.1174,0,0,-1.0415,0.1935,-0.6081,0.3239,0.5963,0.1863,-0.8573,0.2575,-0.5035,-0.8444,0.0924,-0.4502,0.2196,0.0458,2.2378
24636.0,fedex,groceries,truck,same day,central,hot,52.6,49.33,00:00.0,00:00.0,no,delivered,5,510.99,DEL-IND-24636,8.0,2.05,25.66,-5.95,False,510.99,2.05,9.71,10.36,0,0,0.87,6.2383,3.9815,0,0,-1.1317,0.167,-0.6604,1.6831,0.9961,0.9682,-0.8124,0.2702,-0.4772,-1.0632,0.0523,-0.6238,0.5333,0.0688,3.7016
24637.0,delhivery,documents,bike,two day,north,stormy,4.7,9.04,00:00.0,00:00.0,no,delivered,3,95.6674,DEL-IND-24637,48.0,0.47,10.0,-47.53,False,95.669974,0.61,20.35,10.58,0,1,0.88,4.5713,1.7405,0,0,-1.6861,0.0037,-0.9819,-1.1209,0.1713,-0.6447,-1.7656,0.0,-1.0331,-1.2937,0.0101,-0.8067,2.6597,0.2241,13.6224
24638.0,fedex,groceries,truck,same day,west,stormy,147.8,28.68,00:00.0,00:00.0,yes,delayed,3,925.04,DEL-IND-24638,8.0,16.93,8.73,8.93,False,925.04,16.93,6.26,32.25,0,1,0.87,6.8309,5.0026,1,0,-0.03,0.4913,-0.0215,0.246,0.5734,0.1415,0.1379,0.5396,0.077,1.1072,0.4495,1.0984,-0.1561,0.0184,0.4848
24639.0,shadowfax,automobile parts,ev van,same day,central,clear,58.0,9.18,00:00.0,00:00.0,no,delivered,3,417.54,DEL-IND-24639,8.0,3.62,16.02,-4.38,False,417.54,3.62,7.2,45.48,1,0,0.8,6.0368,4.0775,0,0,-1.0692,0.1853,-0.6242,-1.1112,0.1742,-0.6391,-1.0269,0.2094,-0.6023,-0.8342,0.0942,-0.4421,0.0317,0.0321,1.3613
24640.0,amazon logistics,automobile parts,ev van,same day,north,cold,105.5,0.67,00:00.0,00:00.0,no,delivered,5,629.0,DEL-IND-24640,8.0,5.32,19.83,-2.68,False,629.0,5.32,5.96,938.81,1,0,0.84,6.4457,4.6681,0,0,-0.5195,0.3472,-0.3054,-1.7035,0.0,-0.9798,-0.5415,0.347,-0.3193,-0.5862,0.1396,-0.2454,-0.2161,0.014,0.2051
24641.0,fedex,clothing,bike,same day,central,stormy,220.6,49.17,00:00.0,00:00.0,yes,delayed,2,1350.51,DEL-IND-24641,8.0,28.14,7.84,20.14,True,1350.51,28.100099999999987,6.12,27.47,0,1,0.87,7.209,5.4009,1,0,0.8125,0.7394,0.4671,1.672,0.9928,0.9618,1.1144,0.8164,0.6465,2.7424,0.7488,2.3958,-0.1841,0.0164,0.3543
24642.0,fedex,cosmetics,ev van,standard,north,hot,53.1,38.43,00:00.0,00:00.0,no,delivered,4,380.79,DEL-IND-24642,72.0,1.6,33.19,-70.4,False,380.79,1.6,7.17,9.91,1,0,0.87,5.9449,3.9908,0,0,-1.1259,0.1687,-0.657,0.9245,0.773,0.5318,-1.1112,0.1855,-0.6515,-1.1289,0.0403,-0.6759,0.0257,0.0317,1.3333
24643.0,dhl,pharmacy,bike,same day,north,stormy,91.2,10.1,00:00.0,00:00.0,no,delivered,4,586.3,DEL-IND-24643,8.0,4.8,19.0,-3.2,False,586.3,4.8,6.43,58.05,0,1,0.85,6.3755,4.524,0,0,-0.685,0.2985,-0.4013,-1.0472,0.193,-0.6023,-0.6395,0.3192,-0.3764,-0.6621,0.1257,-0.3056,-0.1222,0.0209,0.6434
24644.0,dhl,documents,bike,standard,south,hot,94.7,11.25,00:00.0,00:00.0,no,delivered,3,507.25,DEL-IND-24644,72.0,4.19,22.6,-67.81,False,507.25,4.19,5.36,45.09,0,0,0.85,6.231,4.5612,0,0,-0.6445,0.3104,-0.3779,-0.9671,0.2166,-0.5562,-0.821,0.2678,-0.4822,-0.7511,0.1095,-0.3762,-0.336,0.0053,-0.3543
24645.0,delhivery,clothing,bike,same day,central,foggy,185.6,2.53,00:00.0,00:00.0,yes,delayed,2,1035.59,DEL-IND-24645,8.0,13.7,13.55,5.7,False,1035.59,13.7,5.58,409.32,0,1,0.88,6.9437,5.229,1,0,0.4075,0.6201,0.2322,-1.574,0.0381,-0.9053,0.3917,0.6115,0.2249,0.6361,0.3633,0.7245,-0.292,0.0085,-0.1492
24646.0,delhivery,cosmetics,truck,express,central,cold,285.8,28.92,00:00.0,00:00.0,no,delivered,5,1565.76,DEL-IND-24646,18.0,9.09,31.44,-8.91,False,1565.76,9.09,5.48,54.14,0,0,0.88,7.3568,5.6588,0,0,1.5671,0.9615,0.9047,0.2627,0.5783,0.1511,1.6085,0.9564,0.9346,-0.0363,0.2403,0.191,-0.312,0.007,-0.2424
24647.0,xpressbees,groceries,scooter,two day,east,clear,250.4,47.11,00:00.0,00:00.0,no,delivered,5,1393.33,DEL-IND-24647,48.0,10.46,23.94,-37.54,False,1393.33,10.46,5.56,29.58,0,0,0.76,7.2402,5.527,0,0,1.1574,0.8409,0.6671,1.5286,0.9507,0.8793,1.2127,0.8443,0.7038,0.1635,0.2768,0.3495,-0.296,0.0082,-0.1678
24648.0,dhl,clothing,truck,express,east,rainy,52.0,14.35,00:00.0,00:00.0,yes,delayed,3,353.05,DEL-IND-24648,18.0,19.32,2.69,1.32,False,353.05,19.32,6.79,24.6,0,1,0.85,5.8694,3.9703,1,0,-1.1387,0.1649,-0.6644,-0.7514,0.28,-0.4321,-1.1749,0.1675,-0.6886,1.4559,0.5133,1.375,-0.0502,0.0261,0.979
24649.0,amazon logistics,automobile parts,van,standard,north,rainy,177.8,22.05,00:00.0,00:00.0,no,delivered,3,955.15,DEL-IND-24649,72.0,6.89,25.81,-65.11,False,955.15,6.89,5.37,43.32,0,1,0.84,6.8629,5.1863,0,0,0.3172,0.5935,0.1799,-0.2155,0.4377,-0.1239,0.207,0.5592,0.1173,-0.3572,0.1815,-0.0637,-0.334,0.0054,-0.345
24650.0,dhl,automobile parts,ev van,standard,central,clear,201.3,11.24,00:00.0,00:00.0,no,delivered,5,1040.22,DEL-IND-24650,72.0,5.18,38.86,-66.82,False,1040.22,5.18,5.17,92.55,1,0,0.85,6.9481,5.3098,0,0,0.5892,0.6736,0.3376,-0.9678,0.2164,-0.5566,0.4023,0.6145,0.2311,-0.6067,0.1359,-0.2616,-0.374,0.0025,-0.5315
24651.0,ecom express,groceries,scooter,standard,north,foggy,82.1,46.52,00:00.0,00:00.0,no,delivered,3,550.06,DEL-IND-24651,72.0,4.02,20.42,-67.98,False,550.06,4.02,6.7,11.82,0,1,0.79,6.3118,4.42,0,0,-0.7903,0.2675,-0.4624,1.4876,0.9386,0.8557,-0.7227,0.2956,-0.4249,-0.7759,0.1049,-0.3958,-0.0682,0.0248,0.8951
24652.0,blue dart,groceries,scooter,two day,west,clear,3.6,48.59,00:00.0,00:00.0,no,delivered,5,152.27,DEL-IND-24652,48.0,0.36,10.0,-47.64,False,152.27,0.61,42.3,3.13,0,0,0.86,5.0322,1.5261,0,0,-1.6988,0.0,-0.9893,1.6316,0.981,0.9386,-1.6357,0.0368,-0.9574,-1.3097,0.0072,-0.8194,7.0462,0.5446,34.0886
24653.0,blue dart,groceries,truck,two day,south,foggy,160.9,23.09,00:00.0,00:00.0,no,delivered,4,873.77,DEL-IND-24653,48.0,4.7,34.23,-43.3,False,873.77,4.7,5.43,37.84,0,1,0.86,6.774,5.087,0,0,0.1216,0.5359,0.0664,-0.1431,0.459,-0.0823,0.0203,0.5062,0.0083,-0.6767,0.1231,-0.3171,-0.322,0.0063,-0.289
24654.0,shadowfax,clothing,bike,two day,central,rainy,262.7,9.08,00:00.0,00:00.0,no,delivered,4,1340.74,DEL-IND-24654,48.0,12.23,21.48,-35.77,False,1340.74,12.23,5.1,147.66,0,1,0.8,7.2017,5.5748,0,0,1.2998,0.8828,0.7497,-1.1181,0.1722,-0.6431,1.092,0.81,0.6334,0.4217,0.3241,0.5544,-0.388,0.0015,-0.5967
24655.0,amazon logistics,electronics,van,same day,north,foggy,27.5,38.79,00:00.0,00:00.0,no,delivered,4,353.87,DEL-IND-24655,8.0,1.81,15.19,-6.19,False,353.87,1.81,12.87,9.12,0,1,0.84,5.8718,3.3499,0,0,-1.4222,0.0814,-0.8289,0.9496,0.7803,0.5462,-1.173,0.168,-0.6875,-1.0982,0.0459,-0.6516,1.1648,0.1149,6.648
24656.0,blue dart,documents,truck,standard,south,foggy,104.5,35.24,00:00.0,00:00.0,no,delivered,4,628.22,DEL-IND-24656,72.0,3.14,33.28,-68.86,False,628.22,3.14,6.01,17.83,0,1,0.86,6.4445,4.6587,0,0,-0.5311,0.3438,-0.3121,0.7025,0.7077,0.4041,-0.5433,0.3465,-0.3203,-0.9042,0.0814,-0.4977,-0.2061,0.0147,0.2517
24657.0,fedex,groceries,truck,standard,west,hot,101.9,6.53,00:00.0,00:00.0,no,delivered,4,529.09,DEL-IND-24657,72.0,7.92,12.87,-64.08,False,529.09,7.92,5.19,81.02,0,0,0.87,6.273,4.6338,0,0,-0.5612,0.3349,-0.3295,-1.2956,0.12,-0.7452,-0.7708,0.282,-0.453,-0.207,0.209,0.0556,-0.37,0.0028,-0.5128
24658.0,ekart,clothing,van,same day,west,clear,173.9,45.56,00:00.0,00:00.0,no,delivered,4,1106.18,DEL-IND-24658,8.0,4.8,36.23,-3.2,False,1106.18,4.8,6.36,24.28,0,0,0.82,7.0096,5.1642,0,0,0.2721,0.5802,0.1537,1.4208,0.9189,0.8173,0.5537,0.6574,0.3194,-0.6621,0.1257,-0.3056,-0.1362,0.0199,0.5781
